900905,1
900906,1
900907,1
900908,1
900909,1
900910,1
900911,1
900912,1
900913,1
900914,1
900915,1
900916,1
900917,1
900918,1
900919,1
900920,1
900921,1
900922,1
900923,6
900924,1
900925,1
900926,1
900927,1
900928,1
900929,1
900930,1
900932,1
900933,1
900934,1
900935,1
900936,1
900937,1
900938,1
900939,1
900941,1
900942,1
900943,1
900945,1
900946,1
900947,1
900948,1
900949,1
900950,1
900951,1
900952,1
900953,1
900955,1
900956,1
900957,1
939988,6
999997,6
999998,6
999999,6
000014,2
000024,2
000088,2
000089,2
000150,2
000151,2
000153,2
000155,2
000157,2
000158,2
000159,2
000301,2
000338,2
000400,2
000401,2
000402,2
000404,2
000407,2
000408,2
000409,2
000410,2
000411,2
000413,2
000415,2
000416,2
000417,2
000418,2
000419,2
000420,2
000421,2
000422,2
000423,2
000425,2
000426,2
000428,2
000429,2
000430,2
000488,2
000501,2
000502,2
000503,2
000504,6
000505,2
000506,2
000507,2
000509,2
000510,2
000511,2
000513,2
000514,2
000516,2
000517,2
000518,2
000519,2
000520,2
000521,2
000522,2
000523,2
000524,6
000525,2
000526,2
000527,2
000528,2
000529,2
000530,2
000531,2
000532,2
000533,2
000534,2
000536,2
000537,2
000538,2
000539,6
000540,2
000541,2
000543,6
000544,2
000545,2
000546,2
000547,2
000548,2
000550,2
